data,blur,noise,mode,c,method,iteration,oracle,network_forward,backtracks,mean_rel_primal_error,panel
synthetic,train,train,bv,0.5,line-search-FBHF,753,3408,0,198,0.01148233562707901,b
synthetic,train,train,bv,0.5,line-search-FBHF,754,3414,0,198,0.011469360440969467,b
synthetic,train,train,bv,0.5,line-search-FBHF,755,3418,0,198,0.011453812010586262,b
synthetic,train,train,bv,0.5,line-search-FBHF,756,3422,0,198,0.011435193940997124,b
synthetic,train,train,bv,0.5,line-search-FBHF,757,3426,0,199,0.0114129101857543,b
synthetic,train,train,bv,0.5,line-search-FBHF,758,3432,0,199,0.011399580165743828,b
synthetic,train,train,bv,0.5,line-search-FBHF,759,3436,0,199,0.01138361170887947,b
synthetic,train,train,bv,0.5,line-search-FBHF,760,3440,0,199,0.011364488862454891,b
synthetic,train,train,bv,0.5,line-search-FBHF,761,3444,0,200,0.011341601610183716,b
synthetic,train,train,bv,0.5,line-search-FBHF,762,3450,0,200,0.011327914893627167,b
synthetic,train,train,bv,0.5,line-search-FBHF,763,3454,0,200,0.011311516165733337,b
synthetic,train,train,bv,0.5,line-search-FBHF,764,3458,0,200,0.011291882023215294,b
synthetic,train,train,bv,0.5,line-search-FBHF,765,3462,0,201,0.011268384754657745,b
synthetic,train,train,bv,0.5,line-search-FBHF,766,3468,0,201,0.011254334822297096,b
synthetic,train,train,bv,0.5,line-search-FBHF,767,3472,0,201,0.011237502098083496,b
synthetic,train,train,bv,0.5,line-search-FBHF,768,3476,0,201,0.011217348277568817,b
synthetic,train,train,bv,0.5,line-search-FBHF,769,3482,0,202,0.011205291375517845,b
synthetic,train,train,bv,0.5,line-search-FBHF,770,3486,0,202,0.01119084283709526,b
synthetic,train,train,bv,0.5,line-search-FBHF,771,3490,0,202,0.011173540726304054,b
synthetic,train,train,bv,0.5,line-search-FBHF,772,3494,0,203,0.011152827180922031,b
synthetic,train,train,bv,0.5,line-search-FBHF,773,3500,0,203,0.011140435934066772,b
synthetic,train,train,bv,0.5,line-search-FBHF,774,3504,0,203,0.011125589720904827,b
synthetic,train,train,bv,0.5,line-search-FBHF,775,3508,0,203,0.011107809841632843,b
synthetic,train,train,bv,0.5,line-search-FBHF,776,3512,0,204,0.011086528189480305,b
synthetic,train,train,bv,0.5,line-search-FBHF,777,3518,0,204,0.011073799803853035,b
synthetic,train,train,bv,0.5,line-search-FBHF,778,3522,0,204,0.011058547534048557,b
synthetic,train,train,bv,0.5,line-search-FBHF,779,3526,0,204,0.011040284298360348,b
synthetic,train,train,bv,0.5,line-search-FBHF,780,3530,0,205,0.011018425226211548,b
synthetic,train,train,bv,0.5,line-search-FBHF,781,3536,0,205,0.01100535225123167,b
synthetic,train,train,bv,0.5,line-search-FBHF,782,3540,0,205,0.010989688336849213,b
synthetic,train,train,bv,0.5,line-search-FBHF,783,3544,0,205,0.010970935225486755,b
synthetic,train,train,bv,0.5,line-search-FBHF,784,3548,0,206,0.010948489420115948,b
synthetic,train,train,bv,0.5,line-search-FBHF,785,3554,0,206,0.010935068130493164,b
synthetic,train,train,bv,0.5,line-search-FBHF,786,3558,0,206,0.010918987914919853,b
synthetic,train,train,bv,0.5,line-search-FBHF,787,3562,0,206,0.010899735614657402,b
synthetic,train,train,bv,0.5,line-search-FBHF,788,3568,0,207,0.010888216085731983,b
synthetic,train,train,bv,0.5,line-search-FBHF,789,3572,0,207,0.010874412022531033,b
synthetic,train,train,bv,0.5,line-search-FBHF,790,3576,0,207,0.010857880115509033,b
synthetic,train,train,bv,0.5,line-search-FBHF,791,3580,0,208,0.010838089510798454,b
synthetic,train,train,bv,0.5,line-search-FBHF,792,3586,0,208,0.010826248675584793,b
synthetic,train,train,bv,0.5,line-search-FBHF,793,3590,0,208,0.010812061838805676,b
synthetic,train,train,bv,0.5,line-search-FBHF,794,3594,0,208,0.01079507265239954,b
synthetic,train,train,bv,0.5,line-search-FBHF,795,3598,0,209,0.010774733498692513,b
synthetic,train,train,bv,0.5,line-search-FBHF,796,3604,0,209,0.010762568563222885,b
synthetic,train,train,bv,0.5,line-search-FBHF,797,3608,0,209,0.010747992433607578,b
synthetic,train,train,bv,0.5,line-search-FBHF,798,3612,0,209,0.010730537585914135,b
synthetic,train,train,bv,0.5,line-search-FBHF,799,3616,0,210,0.010709643363952637,b
synthetic,train,train,bv,0.5,line-search-FBHF,800,3622,0,210,0.010697148740291595,b
synthetic,train,train,bv,0.5,line-search-FBHF,801,3626,0,210,0.010682176798582077,b
synthetic,train,train,bv,0.5,line-search-FBHF,802,3630,0,210,0.010664250701665878,b
synthetic,train,train,bv,0.5,line-search-FBHF,803,3634,0,211,0.010642793960869312,b
synthetic,train,train,bv,0.5,line-search-FBHF,804,3640,0,211,0.010629963129758835,b
synthetic,train,train,bv,0.5,line-search-FBHF,805,3644,0,211,0.010614590719342232,b
synthetic,train,train,bv,0.5,line-search-FBHF,806,3648,0,211,0.010596184059977531,b
synthetic,train,train,bv,0.5,line-search-FBHF,807,3654,0,212,0.010585173033177853,b
synthetic,train,train,bv,0.5,line-search-FBHF,808,3658,0,212,0.010571975260972977,b
synthetic,train,train,bv,0.5,line-search-FBHF,809,3662,0,212,0.010556169785559177,b
synthetic,train,train,bv,0.5,line-search-FBHF,810,3666,0,213,0.010537246242165565,b
synthetic,train,train,bv,0.5,line-search-FBHF,811,3672,0,213,0.010525926016271114,b
synthetic,train,train,bv,0.5,line-search-FBHF,812,3676,0,213,0.01051236130297184,b
synthetic,train,train,bv,0.5,line-search-FBHF,813,3680,0,213,0.010496115311980247,b
synthetic,train,train,bv,0.5,line-search-FBHF,814,3684,0,214,0.010476667433977127,b
synthetic,train,train,bv,0.5,line-search-FBHF,815,3690,0,214,0.01046503335237503,b
synthetic,train,train,bv,0.5,line-search-FBHF,816,3694,0,214,0.010451095178723335,b
synthetic,train,train,bv,0.5,line-search-FBHF,817,3698,0,214,0.010434402152895927,b
synthetic,train,train,bv,0.5,line-search-FBHF,818,3702,0,215,0.010414420627057552,b
synthetic,train,train,bv,0.5,line-search-FBHF,819,3708,0,215,0.010402470827102661,b
synthetic,train,train,bv,0.5,line-search-FBHF,820,3712,0,215,0.010388150811195374,b
synthetic,train,train,bv,0.5,line-search-FBHF,821,3716,0,215,0.010371005162596703,b
synthetic,train,train,bv,0.5,line-search-FBHF,822,3720,0,216,0.010350482538342476,b
synthetic,train,train,bv,0.5,line-search-FBHF,823,3726,0,216,0.010338208638131618,b
synthetic,train,train,bv,0.5,line-search-FBHF,824,3730,0,216,0.010323503986001015,b
synthetic,train,train,bv,0.5,line-search-FBHF,825,3734,0,216,0.010305898264050484,b
synthetic,train,train,bv,0.5,line-search-FBHF,826,3740,0,217,0.010295363143086433,b
synthetic,train,train,bv,0.5,line-search-FBHF,827,3744,0,217,0.01028273906558752,b
synthetic,train,train,bv,0.5,line-search-FBHF,828,3748,0,217,0.010267619043588638,b
synthetic,train,train,bv,0.5,line-search-FBHF,829,3752,0,218,0.010249515064060688,b
synthetic,train,train,bv,0.5,line-search-FBHF,830,3758,0,218,0.010238684713840485,b
synthetic,train,train,bv,0.5,line-search-FBHF,831,3762,0,218,0.010225706733763218,b
synthetic,train,train,bv,0.5,line-search-FBHF,832,3766,0,218,0.01021016389131546,b
synthetic,train,train,bv,0.5,line-search-FBHF,833,3770,0,219,0.010191556066274643,b
synthetic,train,train,bv,0.5,line-search-FBHF,834,3776,0,219,0.010180425830185413,b
synthetic,train,train,bv,0.5,line-search-FBHF,835,3780,0,219,0.010167088359594345,b
synthetic,train,train,bv,0.5,line-search-FBHF,836,3784,0,219,0.01015111617743969,b
synthetic,train,train,bv,0.5,line-search-FBHF,837,3788,0,220,0.010131996124982834,b
synthetic,train,train,bv,0.5,line-search-FBHF,838,3794,0,220,0.01012056041508913,b
synthetic,train,train,bv,0.5,line-search-FBHF,839,3798,0,220,0.010106857866048813,b
synthetic,train,train,bv,0.5,line-search-FBHF,840,3802,0,220,0.010090449824929237,b
synthetic,train,train,bv,0.5,line-search-FBHF,841,3806,0,221,0.010070810094475746,b
synthetic,train,train,bv,0.5,line-search-FBHF,842,3812,0,221,0.010059066116809845,b
synthetic,train,train,bv,0.5,line-search-FBHF,843,3816,0,221,0.010044991970062256,b
synthetic,train,train,bv,0.5,line-search-FBHF,844,3820,0,221,0.010028142482042313,b
synthetic,train,train,bv,0.5,line-search-FBHF,845,3826,0,222,0.0100180609151721,b
synthetic,train,train,bv,0.5,line-search-FBHF,846,3830,0,222,0.010005978867411613,b
synthetic,train,train,bv,0.5,line-search-FBHF,847,3834,0,222,0.009991507045924664,b
synthetic,train,train,bv,0.5,line-search-FBHF,848,3838,0,223,0.009974180720746517,b
synthetic,train,train,bv,0.5,line-search-FBHF,849,3844,0,223,0.009963815100491047,b
synthetic,train,train,bv,0.5,line-search-FBHF,850,3848,0,223,0.009951393119990826,b
synthetic,train,train,bv,0.5,line-search-FBHF,851,3852,0,223,0.009936517104506493,b
synthetic,train,train,bv,0.5,line-search-FBHF,852,3856,0,224,0.009918706491589546,b
synthetic,train,train,bv,0.5,line-search-FBHF,853,3862,0,224,0.009908052161335945,b
synthetic,train,train,bv,0.5,line-search-FBHF,854,3866,0,224,0.009895284660160542,b
synthetic,train,train,bv,0.5,line-search-FBHF,855,3870,0,224,0.009879997000098228,b
synthetic,train,train,bv,0.5,line-search-FBHF,856,3874,0,225,0.009861694648861885,b
synthetic,train,train,bv,0.5,line-search-FBHF,857,3880,0,225,0.009850747883319855,b
synthetic,train,train,bv,0.5,line-search-FBHF,858,3884,0,225,0.009837629273533821,b
synthetic,train,train,bv,0.5,line-search-FBHF,859,3888,0,225,0.009821921586990356,b
synthetic,train,train,bv,0.5,line-search-FBHF,860,3892,0,226,0.00980312004685402,b
synthetic,train,train,bv,0.5,line-search-FBHF,861,3898,0,226,0.009791875258088112,b
synthetic,train,train,bv,0.5,line-search-FBHF,862,3902,0,226,0.00977840181440115,b
synthetic,train,train,bv,0.5,line-search-FBHF,863,3906,0,226,0.009762268513441086,b
synthetic,train,train,bv,0.5,line-search-FBHF,864,3912,0,227,0.009752616286277771,b
synthetic,train,train,bv,0.5,line-search-FBHF,865,3916,0,227,0.009741047397255898,b
synthetic,train,train,bv,0.5,line-search-FBHF,866,3920,0,227,0.009727191179990768,b
synthetic,train,train,bv,0.5,line-search-FBHF,867,3924,0,228,0.009710600599646568,b
synthetic,train,train,bv,0.5,line-search-FBHF,868,3930,0,228,0.009700674563646317,b
synthetic,train,train,bv,0.5,line-search-FBHF,869,3934,0,228,0.009688779711723328,b
synthetic,train,train,bv,0.5,line-search-FBHF,870,3938,0,228,0.00967453420162201,b
synthetic,train,train,bv,0.5,line-search-FBHF,871,3942,0,229,0.009657477959990501,b
synthetic,train,train,bv,0.5,line-search-FBHF,872,3948,0,229,0.009647274389863014,b
synthetic,train,train,bv,0.5,line-search-FBHF,873,3952,0,229,0.009635048918426037,b
synthetic,train,train,bv,0.5,line-search-FBHF,874,3956,0,229,0.009620406664907932,b
synthetic,train,train,bv,0.5,line-search-FBHF,875,3960,0,230,0.009602878242731094,b
synthetic,train,train,bv,0.5,line-search-FBHF,876,3966,0,230,0.009592393413186073,b
synthetic,train,train,bv,0.5,line-search-FBHF,877,3970,0,230,0.00957982987165451,b
synthetic,train,train,bv,0.5,line-search-FBHF,878,3974,0,230,0.009564785286784172,b
synthetic,train,train,bv,0.5,line-search-FBHF,879,3978,0,231,0.009546776302158833,b
synthetic,train,train,bv,0.5,line-search-FBHF,880,3984,0,231,0.009536005556583405,b
synthetic,train,train,bv,0.5,line-search-FBHF,881,3988,0,231,0.009523099288344383,b
synthetic,train,train,bv,0.5,line-search-FBHF,882,3992,0,231,0.009507645852863789,b
synthetic,train,train,bv,0.5,line-search-FBHF,883,3998,0,232,0.009498398751020432,b
synthetic,train,train,bv,0.5,line-search-FBHF,884,4002,0,232,0.009487316012382507,b
synthetic,train,train,bv,0.5,line-search-FBHF,885,4006,0,232,0.009474041871726513,b
synthetic,train,train,bv,0.5,line-search-FBHF,886,4010,0,233,0.0094581488519907,b
synthetic,train,train,bv,0.5,line-search-FBHF,887,4016,0,233,0.009448639117181301,b
synthetic,train,train,bv,0.5,line-search-FBHF,888,4020,0,233,0.009437243454158306,b
synthetic,train,train,bv,0.5,line-search-FBHF,889,4024,0,233,0.009423593990504742,b
synthetic,train,train,bv,0.5,line-search-FBHF,890,4028,0,234,0.009407252073287964,b
synthetic,train,train,bv,0.5,line-search-FBHF,891,4034,0,234,0.0093974769115448,b
synthetic,train,train,bv,0.5,line-search-FBHF,892,4038,0,234,0.009385760873556137,b
synthetic,train,train,bv,0.5,line-search-FBHF,893,4042,0,234,0.009371730498969555,b
synthetic,train,train,bv,0.5,line-search-FBHF,894,4046,0,235,0.009354932233691216,b
synthetic,train,train,bv,0.5,line-search-FBHF,895,4052,0,235,0.009344885125756264,b
synthetic,train,train,bv,0.5,line-search-FBHF,896,4056,0,235,0.009332844987511635,b
synthetic,train,train,bv,0.5,line-search-FBHF,897,4060,0,235,0.009318424388766289,b
synthetic,train,train,bv,0.5,line-search-FBHF,898,4064,0,236,0.009301163256168365,b
synthetic,train,train,bv,0.5,line-search-FBHF,899,4070,0,236,0.009290838614106178,b
synthetic,train,train,bv,0.5,line-search-FBHF,900,4074,0,236,0.009278467856347561,b
synthetic,train,train,bv,0.5,line-search-FBHF,901,4078,0,236,0.009263655170798302,b
synthetic,train,train,bv,0.5,line-search-FBHF,902,4084,0,237,0.009254789911210537,b
synthetic,train,train,bv,0.5,line-search-FBHF,903,4088,0,237,0.009244166314601898,b
synthetic,train,train,bv,0.5,line-search-FBHF,904,4092,0,237,0.009231440722942352,b
synthetic,train,train,bv,0.5,line-search-FBHF,905,4096,0,238,0.009216202422976494,b
synthetic,train,train,bv,0.5,line-search-FBHF,906,4102,0,238,0.009207084774971008,b
synthetic,train,train,bv,0.5,line-search-FBHF,907,4106,0,238,0.00919615849852562,b
synthetic,train,train,bv,0.5,line-search-FBHF,908,4110,0,238,0.009183072485029697,b
synthetic,train,train,bv,0.5,line-search-FBHF,909,4114,0,239,0.009167402982711792,b
synthetic,train,train,bv,0.5,line-search-FBHF,910,4120,0,239,0.009158030152320862,b
synthetic,train,train,bv,0.5,line-search-FBHF,911,4124,0,239,0.00914679653942585,b
synthetic,train,train,bv,0.5,line-search-FBHF,912,4128,0,239,0.009133342653512955,b
synthetic,train,train,bv,0.5,line-search-FBHF,913,4132,0,240,0.00911723542958498,b
synthetic,train,train,bv,0.5,line-search-FBHF,914,4138,0,240,0.009107599034905434,b
synthetic,train,train,bv,0.5,line-search-FBHF,915,4142,0,240,0.009096053428947926,b
synthetic,train,train,bv,0.5,line-search-FBHF,916,4146,0,240,0.009082225151360035,b
synthetic,train,train,bv,0.5,line-search-FBHF,917,4150,0,241,0.009065670892596245,b
synthetic,train,train,bv,0.5,line-search-FBHF,918,4156,0,241,0.009055769070982933,b
synthetic,train,train,bv,0.5,line-search-FBHF,919,4160,0,241,0.009043904021382332,b
synthetic,train,train,bv,0.5,line-search-FBHF,920,4164,0,241,0.009029697626829147,b
synthetic,train,train,bv,0.5,line-search-FBHF,921,4170,0,242,0.009021194651722908,b
synthetic,train,train,bv,0.5,line-search-FBHF,922,4174,0,242,0.009011004120111465,b
synthetic,train,train,bv,0.5,line-search-FBHF,923,4178,0,242,0.008998796343803406,b
synthetic,train,train,bv,0.5,line-search-FBHF,924,4182,0,243,0.00898418016731739,b
synthetic,train,train,bv,0.5,line-search-FBHF,925,4188,0,243,0.008975435048341751,b
synthetic,train,train,bv,0.5,line-search-FBHF,926,4192,0,243,0.008964953012764454,b
synthetic,train,train,bv,0.5,line-search-FBHF,927,4196,0,243,0.008952397853136063,b
synthetic,train,train,bv,0.5,line-search-FBHF,928,4200,0,244,0.008937366306781769,b
synthetic,train,train,bv,0.5,line-search-FBHF,929,4206,0,244,0.008928371593356133,b
synthetic,train,train,bv,0.5,line-search-FBHF,930,4210,0,244,0.008917594328522682,b
synthetic,train,train,bv,0.5,line-search-FBHF,931,4214,0,244,0.008904684334993362,b
synthetic,train,train,bv,0.5,line-search-FBHF,932,4218,0,245,0.008889228105545044,b
synthetic,train,train,bv,0.5,line-search-FBHF,933,4224,0,245,0.008879981935024261,b
synthetic,train,train,bv,0.5,line-search-FBHF,934,4228,0,245,0.008868901059031487,b
synthetic,train,train,bv,0.5,line-search-FBHF,935,4232,0,245,0.008855629712343216,b
synthetic,train,train,bv,0.5,line-search-FBHF,936,4236,0,246,0.00883974228054285,b
synthetic,train,train,bv,0.5,line-search-FBHF,937,4242,0,246,0.0088302381336689,b
synthetic,train,train,bv,0.5,line-search-FBHF,938,4246,0,246,0.008818849921226501,b
synthetic,train,train,bv,0.5,line-search-FBHF,939,4250,0,246,0.008805212564766407,b
synthetic,train,train,bv,0.5,line-search-FBHF,940,4256,0,247,0.008797051385045052,b
synthetic,train,train,bv,0.5,line-search-FBHF,941,4260,0,247,0.00878726877272129,b
synthetic,train,train,bv,0.5,line-search-FBHF,942,4264,0,247,0.008775549940764904,b
synthetic,train,train,bv,0.5,line-search-FBHF,943,4268,0,248,0.008761517703533173,b
synthetic,train,train,bv,0.5,line-search-FBHF,944,4274,0,248,0.008753119967877865,b
synthetic,train,train,bv,0.5,line-search-FBHF,945,4278,0,248,0.008743055164813995,b
synthetic,train,train,bv,0.5,line-search-FBHF,946,4282,0,248,0.008731001988053322,b
synthetic,train,train,bv,0.5,line-search-FBHF,947,4286,0,249,0.008716566488146782,b
synthetic,train,train,bv,0.5,line-search-FBHF,948,4292,0,249,0.008707930333912373,b
synthetic,train,train,bv,0.5,line-search-FBHF,949,4296,0,249,0.00869758054614067,b
synthetic,train,train,bv,0.5,line-search-FBHF,950,4300,0,249,0.008685183711349964,b
synthetic,train,train,bv,0.5,line-search-FBHF,951,4304,0,250,0.008670341223478317,b
synthetic,train,train,bv,0.5,line-search-FBHF,952,4310,0,250,0.008661460131406784,b
synthetic,train,train,bv,0.5,line-search-FBHF,953,4314,0,250,0.008650818839669228,b
synthetic,train,train,bv,0.5,line-search-FBHF,954,4318,0,250,0.008638073690235615,b
synthetic,train,train,bv,0.5,line-search-FBHF,955,4322,0,251,0.00862281583249569,b
synthetic,train,train,bv,0.5,line-search-FBHF,956,4328,0,251,0.008613687939941883,b
synthetic,train,train,bv,0.5,line-search-FBHF,957,4332,0,251,0.008602749556303024,b
synthetic,train,train,bv,0.5,line-search-FBHF,958,4336,0,251,0.008589650504291058,b
synthetic,train,train,bv,0.5,line-search-FBHF,959,4342,0,252,0.008581810630857944,b
synthetic,train,train,bv,0.5,line-search-FBHF,960,4346,0,252,0.008572414517402649,b
synthetic,train,train,bv,0.5,line-search-FBHF,961,4350,0,252,0.008561158552765846,b
synthetic,train,train,bv,0.5,line-search-FBHF,962,4354,0,253,0.008547679521143436,b
synthetic,train,train,bv,0.5,line-search-FBHF,963,4360,0,253,0.008539614267647266,b
synthetic,train,train,bv,0.5,line-search-FBHF,964,4364,0,253,0.008529946208000183,b
synthetic,train,train,bv,0.5,line-search-FBHF,965,4368,0,253,0.008518366143107414,b
synthetic,train,train,bv,0.5,line-search-FBHF,966,4372,0,254,0.008504500612616539,b
synthetic,train,train,bv,0.5,line-search-FBHF,967,4378,0,254,0.008496204391121864,b
synthetic,train,train,bv,0.5,line-search-FBHF,968,4382,0,254,0.00848626159131527,b
synthetic,train,train,bv,0.5,line-search-FBHF,969,4386,0,254,0.008474351838231087,b
synthetic,train,train,bv,0.5,line-search-FBHF,970,4390,0,255,0.008460091426968575,b
synthetic,train,train,bv,0.5,line-search-FBHF,971,4396,0,255,0.008451561443507671,b
synthetic,train,train,bv,0.5,line-search-FBHF,972,4400,0,255,0.008441336452960968,b
synthetic,train,train,bv,0.5,line-search-FBHF,973,4404,0,255,0.008429091423749924,b
synthetic,train,train,bv,0.5,line-search-FBHF,974,4408,0,256,0.008414431475102901,b
synthetic,train,train,bv,0.5,line-search-FBHF,975,4414,0,256,0.008405661210417747,b
synthetic,train,train,bv,0.5,line-search-FBHF,976,4418,0,256,0.008395151235163212,b
synthetic,train,train,bv,0.5,line-search-FBHF,977,4422,0,256,0.008382564410567284,b
synthetic,train,train,bv,0.5,line-search-FBHF,978,4428,0,257,0.008375030942261219,b
synthetic,train,train,bv,0.5,line-search-FBHF,979,4432,0,257,0.008366001769900322,b
synthetic,train,train,bv,0.5,line-search-FBHF,980,4436,0,257,0.008355184458196163,b
